run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_depth,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_embed_dim,config_input_dim,config_mlp_ratio,config_num_heads,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_hidden_dim,config_image_size,config_max_epochs,config_patch_size,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_freeze_backbone,config_use_brainiac_preprocessing,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245739470.28631-13acea9f-15d1,mri_core_pretrained_t2f_2025-08-03_22-40-55,finished,2025-08-03T22:41:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245739470.28631-13acea9f-15d1,,73653064-63fd-4811-8f3e-5c0e83a22e85,t-jiachentu,False,0,Classification,100,12.0,False,MRICore,100,False,1,multiclass,False,auto,False,768.0,3,4.0,12.0,AdamW,16-mixed,CosineAnneal,20,1,False,512.0,224.0,100,16.0,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,False,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.5103325247764587,0.49662160873413086,0.5,0.34188035130500793,0.6928281188011169,0.5466518402099609,0.518701434135437,0.4853367805480957,0.4738333821296692,0.6919496655464172,0.5896174907684326,0.5835065841674805,0.5,0.3391304314136505,0.6928305625915527,12261.0,500,1754273148.0984917,100,3.854818796385494e-08,11300,,False,,,,,,,,,,,,,,,,,,
7245739120.63198-6b516eb0-1b75,resenc_pretrained_t2f_2025-08-03_22-53-25,finished,2025-08-03T22:54:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245739120.63198-6b516eb0-1b75,,f8e3d178-602a-420b-ba00-3c2e2a77a4d5,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.4983721375465393,0.38783785700798035,0.6229729652404785,0.5722222328186035,0.785709023475647,1.0,1.0,1.0,1.0,0.3258812129497528,1.0,1.0,1.0,1.0,0.32718026638031006,16940.0,1000,1754278579.4655163,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245719368.23451-74129289-7837,brainiac_pretrained_t2f_2025-08-04_04-24-07,finished,2025-08-04T04:24:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245719368.23451-74129289-7837,,e634a399-78ae-458a-90d5-d00885c2160d,t-jiachentu,False,0,Classification,200,,False,brainiac,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.7288401126861572,0.7290540933609009,0.574999988079071,0.473027378320694,1.3003222942352295,0.9979923963546752,0.9979612827301024,0.995726466178894,0.9955710172653198,0.35612252354621887,0.9706166982650756,0.9681219458580016,0.807692289352417,0.7966827154159546,0.5791950821876526,14231.0,1000,1754295703.7962818,200,4.5691453082619125e-09,11400,0.2,False,True,,,,,,,,,,,,,,,,,
7245719284.31225-e8160a0c-cd5e,brainiac_scratch_t2f_2025-08-04_04-26-04,finished,2025-08-04T04:26:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245719284.31225-e8160a0c-cd5e,,ddf8e543-9ae5-4b18-9921-d6ac2af84528,t-jiachentu,False,0,Classification,200,,False,brainiac,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,,0.0,0.6041454672813416,0.5959459543228149,0.5604729652404785,0.4761905074119568,1.0333988666534424,0.9911292195320128,0.990825653076172,0.955696702003479,0.955696702003479,0.3980383276939392,0.9285001754760742,0.9223839044570924,0.812889814376831,0.812544047832489,0.5160428881645203,13157.0,1000,1754294748.6801162,200,4.5691453082619125e-09,11400,0.2,False,True,,,,,,,,,,,,,,,,,
7245717921.65087-dd3f377a-2f3d,brainmvp_pretrained_t2f_2025-08-04_04-40-05,finished,2025-08-04T04:40:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245717921.65087-dd3f377a-2f3d,,4c27fac2-3fca-4d62-b09a-21db968ee6bd,t-jiachentu,False,0,Classification,200,,False,brainmvp,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.6154139041900635,0.6087837815284729,0.5263513326644897,0.5075194239616394,0.6988398432731628,0.7994681596755981,0.8002039194107056,0.7091664671897888,0.7079417109489441,0.6002058982849121,0.7820937633514404,0.7914067506790161,0.7460152506828308,0.7424647808074951,0.6150440573692322,9785.0,1000,1754292217.1372323,200,4.5691453082619125e-09,11400,0.2,False,True,,,,,,,,,,,,,,,,,
7245697163.96905-7722e286-2c5b,resenc_SwinUNETR_pretrained_t2f_2025-08-04_10-25-39,finished,2025-08-04T10:26:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245697163.96905-7722e286-2c5b,,e44c4331-609d-486d-ac50-93ad7d28fe00,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.9274343848228456,0.9317567348480223,0.5,0.34188035130500793,0.6862025856971741,1.0,1.0,1.0,1.0,0.326000452041626,1.0,1.0,0.9615384340286256,0.9605194330215454,0.3675204813480377,14209.0,1000,1754317381.2163217,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245696317.04690-16dbc6af-f0f7,resenc_VoCo_pretrained_t2f_2025-08-04_10-39-42,finished,2025-08-04T10:40:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245696317.04690-16dbc6af-f0f7,,c5fcbecb-dc62-4c42-9e70-c3b17d277d74,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.8174030780792236,0.8043918609619141,0.5625,0.4505606591701507,1.0060560703277588,1.0,1.0,1.0,1.0,0.32560133934020996,0.989112377166748,0.9889119863510132,0.9230769276618958,0.9208333492279052,0.4355749785900116,16763.0,1000,1754320778.0914502,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245695544.98057-0e1a0f4f-2054,resenc_SimCLR_pretrained_t2f_2025-08-04_11-00-47,finished,2025-08-04T11:01:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245695544.98057-0e1a0f4f-2054,,828224a2-1134-4d62-b9de-42d636d6ed97,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.7763612866401672,0.7567567825317383,0.6324324607849121,0.6063810586929321,0.6474917531013489,1.0,1.0,1.0,1.0,0.32614922523498535,1.0,1.0,1.0,1.0,0.3257007300853729,16819.0,1000,1754322098.6712189,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245694752.01614-772ef3eb-81ca,resenc_MG_pretrained_t2f_2025-08-04_11-13-10,finished,2025-08-04T11:13:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245694752.01614-772ef3eb-81ca,,c660a668-89db-4dfa-a695-7317e915a4cd,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.6893978714942932,0.6780405044555664,0.6000000238418579,0.5157232880592346,0.912327527999878,1.0,1.0,0.995726466178894,0.9955710172653198,0.3282829523086548,1.0,1.0,1.0,1.0,0.3280026912689209,17236.0,1000,1754323259.8062177,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245693199.15972-80de7502-cd56,resenc_VF_pretrained_t2f_2025-08-04_11-47-09,finished,2025-08-04T11:47:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245693199.15972-80de7502-cd56,,8667e53d-d6e5-463e-9a97-99af25aea5d0,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.5585973262786865,0.49898648262023926,0.6364865303039551,0.5828507542610168,0.709060549736023,0.9999999403953552,1.0,1.0,1.0,0.3264985978603363,1.0,1.0,0.9615384340286256,0.9605194330215454,0.3549457788467407,17458.0,1000,1754325527.4995306,200,6.092193744349217e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245607464.51493-05d9647b-7f63,resenc_multimodal_mm_mdae_pretrained_pretrained_t2f_2025-08-05_11-27-29,finished,2025-08-05T11:27:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245607464.51493-05d9647b-7f63,,39b0bbf5-caa9-4d09-ad70-07709ea71f95,t-jiachentu,False,0,Classification,200,,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.961334466934204,0.9641891717910768,0.5,0.34188035130500793,0.6413269639015198,1.0,1.0,1.0,1.0,0.3340800404548645,0.9482988715171814,0.9570339918136596,0.909563422203064,0.907750964164734,0.44899266958236694,17417.0,1000,1754410690.4689634,200,2.2845726541309562e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245607335.94079-f9130551-8e9c,resenc_VoCo_pretrained_t2f_2025-08-05_11-30-53,finished,2025-08-05T11:31:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245607335.94079-f9130551-8e9c,,ab91b471-337d-403d-b148-b7e2aad9e3c2,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.8162184953689575,0.8189189434051514,0.6489864587783813,0.6007407903671265,0.774170458316803,1.0,1.0,1.0,1.0,0.3259885311126709,0.995997190475464,0.9961885213851928,0.9487179517745972,0.9473319053649902,0.4171523153781891,17790.0,1000,1754411275.9655852,200,2.2845726541309562e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245606937.71525-ce093b13-ac41,resenc_SimCLR_pretrained_t2f_2025-08-05_11-31-51,finished,2025-08-05T11:32:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245606937.71525-ce093b13-ac41,,ed47af64-2c3b-4f35-af8c-8dc36bdd3d52,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5832301378250122,0.5550675392150879,0.5625,0.4505606591701507,0.6998535990715027,1.0,1.0,1.0,1.0,0.3258008062839508,1.0,1.0,1.0,1.0,0.32551103830337524,17148.0,1000,1754410693.933761,200,2.2845726541309562e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245606663.13805-5408bff7-d86a,resenc_time_conditioned_pretrained_t2f_2025-08-05_11-36-49,finished,2025-08-05T11:37:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245606663.13805-5408bff7-d86a,,e4a7ac01-3064-4e0f-b163-bf68c90ce5f8,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6680346131324768,0.6408783197402954,0.5729729533195496,0.4965384602546692,1.0287604331970217,1.0,1.0,1.0,1.0,0.32997840642929077,0.9831629395484924,0.9819819927215576,0.884615421295166,0.8805657625198364,0.4968717396259308,17570.0,1000,1754411430.2880356,200,2.2845726541309562e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245606492.62328-276e50b7-ee0e,resenc_VF_pretrained_t2f_2025-08-05_11-41-35,finished,2025-08-05T11:42:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245606492.62328-276e50b7-ee0e,,81601c09-617e-4f23-be7f-359b2731d051,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.5497589707374573,0.49864864349365234,0.6114864945411682,0.5455930233001709,0.6939123272895813,1.0,1.0,1.0,1.0,0.3271959125995636,1.0,1.0,0.9487179517745972,0.9473319053649902,0.3631344437599182,17835.0,1000,1754411965.426227,200,2.2845726541309562e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245606097.89903-362f1809-672a,resenc_SwinUNETR_pretrained_t2f_2025-08-05_15-41-54,finished,2025-08-05T15:42:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245606097.89903-362f1809-672a,,2a9bb665-3be0-43bf-aa80-6aeb1858b66d,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5912755131721497,0.5533783435821533,0.6000000238418579,0.5157232880592346,0.76151043176651,1.0,1.0,1.0,1.0,0.32667574286460876,1.0,1.0,0.9871795177459716,0.9868398308753968,0.3436819911003113,17333.0,1000,1754425884.354105,200,2.2845726541309562e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245589741.43977-49bb1073-0b3c,resenc_pretrained_t2f_2025-08-05_16-23-13,finished,2025-08-05T16:23:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245589741.43977-49bb1073-0b3c,,8aab792d-1d18-4a8f-af01-d944be287a6a,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5881035923957825,0.5581080913543701,0.6104729771614075,0.5540817975997925,0.8437322378158569,0.9997669458389282,0.9997648000717164,0.995726466178894,0.9955710172653198,0.3322487771511078,0.998657763004303,0.9986139535903932,0.9736659526824952,0.9736659526824952,0.34764647483825684,13757.0,900,1754424787.5198672,180,6.746583127731344e-09,5220,,False,,,,,,,,,,,,,,,,,,
7245589318.49355-c4a28d35-a237,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-05_16-29-58,finished,2025-08-05T16:30:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245589318.49355-c4a28d35-a237,,971f7c1e-b8a4-4cea-a1e1-87e76024e51c,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9390919208526612,0.949324369430542,0.7317567467689514,0.7234195470809937,0.6351467370986938,0.9994578957557678,0.9994511008262634,0.9865521788597108,0.9867045879364014,0.3483686149120331,0.940959930419922,0.9577269554138184,0.8839223980903625,0.8810641765594482,0.4795365631580353,13476.0,900,1754424917.9007936,180,6.746583127731344e-09,5220,,False,,,,,,,,,,,,,,,,,,
