run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245465499.58331-c0edd395-d274,eva_mdae_pretrained_t2_2025-08-07_02-47-12,finished,2025-08-07T02:48:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245465499.58331-c0edd395-d274,,27965ae5-2014-4090-bed8-99710626798f,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,72428.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.644628643989563,0.6855921745300293,0.5741758346557617,0.5818182229995728,0.581940770149231,0.9046567678451538,0.9126625657081604,0.8231345415115356,0.8524329662322998,0.4419746696949005,0.7293131351470947,0.780457615852356,0.551948070526123,0.5489809513092041,0.5544369220733643,1000.0,1754607308.073531,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245465479.84091-92ee676b-1d60,eva_simmim_pretrained_t2_2025-08-07_02-54-05,finished,2025-08-07T02:55:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245465479.84091-92ee676b-1d60,,64878f1d-dcaf-4604-8e2a-e1ee76948dd0,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,,0.2,78141.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6840771436691284,0.7112331986427307,0.6327838897705078,0.6417763233184814,0.5681891441345215,0.7424396276473999,0.8398106098175049,0.6989117860794067,0.7162172794342041,0.5059425830841064,0.6531976461410522,0.6870747804641724,0.5627705454826355,0.5670682787895203,0.5724495649337769,1000.0,1754613480.8213584,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464211.38582-334fe023-136d,eva_swinunetr_pretrained_t2_2025-08-07_15-21-46,finished,2025-08-07T03:15:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245464211.38582-334fe023-136d,,102d7976-93a0-4850-ab31-8841dc2580af,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,104937.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6199371814727783,0.6886446475982666,0.5155677795410156,0.5008403658866882,0.569384753704071,0.7464808821678162,0.8199547529220581,0.6277204751968384,0.6485201120376587,0.5196906924247742,0.6623693704605103,0.7359307408332825,0.5324675440788269,0.5277108550071716,0.5649540424346924,1573.0,1754643226.3999553,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464216.00735-55759032-6488,eva_mae_pretrained_t2_2025-08-07_03-14-53,finished,2025-08-07T03:15:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245464216.00735-55759032-6488,,5ecf6752-99a4-42c3-8ff9-9d0373ac06f7,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,,0.2,71744.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6824338436126709,0.7435897588729858,0.5979853272438049,0.6093974113464355,0.5560742616653442,0.8147855997085571,0.8715375661849976,0.7325466275215149,0.7625992298126221,0.4866771101951599,0.6744478940963745,0.7414966225624084,0.6082251071929932,0.6168621778488159,0.5744882822036743,1000.0,1754608284.8049078,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462905.15894-837e0fef-29ce,eva_mg_pretrained_t2_2025-08-07_03-30-39,finished,2025-08-07T03:31:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245462905.15894-837e0fef-29ce,,8e60f67c-945b-4575-be92-70f85e6031e9,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,,0.2,72647.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6519363522529602,0.7374846935272217,0.5979853272438049,0.6093974113464355,0.5821001529693604,0.9141346216201782,0.9225904941558838,0.8274449110031128,0.8617924451828003,0.4357112646102905,0.6499930620193481,0.6926406621932983,0.5974026322364807,0.6085693836212158,0.5956470370292664,1000.0,1754610140.43507,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462944.87698-1c5de165-149d,eva_vf_pretrained_t2_2025-08-07_03-30-53,finished,2025-08-07T03:32:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245462944.87698-1c5de165-149d,,3005d322-9f62-46b8-9f7b-5efc7a5df959,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,,0.2,66885.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.686120867729187,0.7185592651367188,0.6089743375778198,0.6177606582641602,0.618715763092041,0.9711543321609496,0.9700396060943604,0.9240742921829224,0.945547103881836,0.3738223910331726,0.7121388912200928,0.7847866415977478,0.5735930800437927,0.5809630155563354,0.6118419170379639,1000.0,1754604404.315487,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461689.95947-04353632-fb42,eva_voco_pretrained_t2_2025-08-07_03-50-36,finished,2025-08-07T03:53:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245461689.95947-04353632-fb42,,f91af815-e4f0-4bfa-ad92-8ae5dac9202f,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,,0.2,63805.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6608163118362427,0.7185592651367188,0.517399251461029,0.48347824811935425,0.5567629337310791,0.9361001253128052,0.946156084537506,0.835641622543335,0.8685150146484375,0.41935938596725464,0.6488109827041626,0.6626468896865845,0.6450216770172119,0.6597222089767456,0.6004858016967773,1000.0,1754602597.9076426,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461631.07441-967c499c-e708,eva_simclr_pretrained_t2_2025-08-07_03-56-37,finished,2025-08-07T03:57:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245461631.07441-967c499c-e708,,ee2cb559-0916-447b-a00b-74493cc83d0c,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,,0.2,72497.0,16.0,864.0,2.66666667,12.0,,,,,,,,,,0.6128674745559692,0.6953601837158203,0.5,0.4406779706478119,0.5804677605628967,0.973963737487793,0.976823091506958,0.9340022802352904,0.9420042037963868,0.377539724111557,0.6418960094451904,0.6750154495239258,0.6082251071929932,0.6168621778488159,0.6331157684326172,1000.0,1754611540.9454222,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245319151.67856-7327e468-2b38,resenc_MDAE_pretrained_t2_2025-08-08_19-26-54,finished,2025-08-08T19:27:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245319151.67856-7327e468-2b38,,19a5a9ac-fccc-465b-a36d-5e066c24c3fa,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,19600.0,,,,,,,,,,,,,,0.7121696472167969,0.7960927486419678,0.6025640964508057,0.6092105507850647,0.5467411279678345,0.9937029480934144,0.9965376257896424,0.9322710037231444,0.9513154029846193,0.3630344271659851,0.7888794541358948,0.8110698461532593,0.7532467842102051,0.7714856863021851,0.5392490029335022,1000.0,1754700855.6648948,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245318329.09604-7582aa07-74c5,resenc_MDAE_pretrained_t2_2025-08-08_19-39-52,finished,2025-08-08T19:40:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245318329.09604-7582aa07-74c5,,c0ecb36c-8bc1-4971-8324-a04b51f3a942,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20526.0,,,,,,,,,,,,,,0.7282390594482422,0.7136752605438232,0.6126373410224915,0.635477602481842,0.5464059710502625,0.9479183554649352,0.9559779167175292,0.8645421266555786,0.8978382349014282,0.4068955183029175,0.7849617600440979,0.7946815490722656,0.6536796689033508,0.6851405501365662,0.5340772867202759,1000.0,1754702551.96898,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245319965.45193-29666988-722b,resenc_MDAE_pretrained_t2_2025-08-08_20-07-07,finished,2025-08-08T20:07:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245319965.45193-29666988-722b,,e68bad39-cc5f-4843-b2a7-bb39901fbcf4,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20924.0,,,,,,,,,,,,,,0.7017159461975098,0.7399266958236694,0.6501831412315369,0.6553797721862793,0.615181028842926,0.9814069271087646,0.9854437112808228,0.9301158785820008,0.9462582468986512,0.37608346343040466,0.7288658618927002,0.8017934560775757,0.7142857313156128,0.7069377899169922,0.5872606039047241,1000.0,1754704590.962275,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245056681.42440-e7ea6a6e-9fa7,resenc_c2s_pretrained_t2_2025-08-11_20-17-44,finished,2025-08-11T20:18:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245056681.42440-e7ea6a6e-9fa7,,e46adad8-e4ba-4555-a985-8d43f8e19090,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,8138.0,,,,,,,,,,,,,,0.559615969657898,0.598901093006134,0.4871794879436493,0.4342857003211975,0.5783672332763672,0.5459463596343994,0.5876201391220093,0.5,0.441904753446579,0.5787561535835266,0.5992236137390137,0.6144094467163086,0.5,0.4399999976158142,0.5798732042312622,500.0,1754951637.2095506,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245050025.59580-e10e06ae-6774,resenc_emdae_base_pretrained_t2_2025-08-12_00-01-07,finished,2025-08-11T22:12:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245050025.59580-e10e06ae-6774,,526b16e8-0365-4ad0-9197-d2df89e3b96c,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,21141.0,,,,,,,,,,,,,,0.6635357141494751,0.6938339471817017,0.541208803653717,0.5258620381355286,0.6074576377868652,0.890508234500885,0.9082461595535278,0.8209793567657471,0.8478448987007141,0.4493141174316406,0.7267744541168213,0.795918345451355,0.6406926512718201,0.6638719439506531,0.5784962177276611,1245.0,1754972536.201901,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245049279.77996-803a5c1b-2ec6,resenc_emdae_bottleneck_pretrained_t2_2025-08-12_00-17-35,finished,2025-08-11T22:22:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245049279.77996-803a5c1b-2ec6,,51806e38-b051-411d-be30-4142d67d8350,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,23373.0,,,,,,,,,,,,,,0.6523789167404175,0.7130646705627441,0.5613552927970886,0.5661700367927551,0.6161596179008484,0.9661598205566406,0.9622668027877808,0.9340022802352904,0.9420042037963868,0.38374409079551697,0.7506102323532104,0.7925169467926025,0.6709956526756287,0.7012194991111755,0.564307451248169,1289.0,1754975756.3553932,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245048523.54137-8a40b186-0bfd,resenc_emdae_bottleneck_flow_pretrained_t2_2025-08-12_00-20-02,finished,2025-08-11T22:33:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245048523.54137-8a40b186-0bfd,,02e1004a-3caa-4f01-ad0c-f76dd436d5af,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,24039.0,,,,,,,,,,,,,,0.6730931997299194,0.7069597244262695,0.58699631690979,0.5984160900115967,0.5984415411949158,0.9620636701583862,0.95618999004364,0.9404677748680116,0.957006573677063,0.3825953602790833,0.7988713383674622,0.8426097631454468,0.6818181872367859,0.7043478488922119,0.5521727800369263,1286.0,1754976294.023017,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
7245047842.88531-b077b318-15a4,resenc_emdae_multistage_flow_pretrained_t2_2025-08-11_22-46-05,finished,2025-08-11T22:46:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245047842.88531-b077b318-15a4,,0165be97-3072-4a4d-91ef-7ca6b54ee1dc,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,18234.0,,,,,,,,,,,,,,0.7006933093070984,0.7557997703552246,0.593406617641449,0.6071428656578064,0.5616792440414429,0.9842575192451476,0.9828292727470398,0.9590163826942444,0.9733020067214966,0.3636946678161621,0.7580388784408569,0.7714904546737671,0.6948052048683167,0.7267149686813354,0.5617078542709351,1000.0,1754970627.1369307,200.0,5.330669526305569e-09,14800.0,,,,,,,,,,,,
