id,name,state,created_at,project,Notes,tags,url,modality,benchmark,config.sam,config.fold,config.task,config.T_max,config.mixup,config.model,config.epochs,config.compile,config.devices,config.metrics,config.subtask,config.nesterov,config.strategy,config.benchmark,config.input_dim,config.optimizer,config.precision,config.scheduler,config.warmstart,config.batch_size,config.cifar_size,config.max_epochs,config.pretrained,config.save_preds,config.warmstart2,config.accelerator,config.input_shape,config.mixup_alpha,config.num_classes,config.num_workers,config.result_plot,config.adaptive_sam,config.modality_idx,config.target_shape,config.undecay_norm,config.weight_decay,config.data_root_dir,config.deterministic,config.learning_rate,config.input_channels,config.random_batches,config.resnet_dropout,config.sync_batchnorm,config.apply_shakedrop,config.finetune_method,config.freeze_backbone,config.label_smoothing,config.test_transforms,config.final_batch_size,config.stochastic_depth,config.train_transforms,config.log_every_n_steps,config.squeeze_excitation,config.zero_init_residual,config.classification_task,config.use_single_modality,config.auto_batch_size_mode,config.auto_batch_size_steps,config.prepare_data_per_node,config.accumulate_grad_batches,config.auto_batch_size_enabled,config.metric_computation_mode,config.token_aggregation_method,config.pretrained_checkpoint_path,config.classification_head_dropout,summary.Test/AP,summary.Test/AUROC,summary.Test/Balanced_Accuracy,summary.Test/F1,summary.Test/loss,summary.Train/AP,summary.Train/AUROC,summary.Train/Balanced_Accuracy,summary.Train/F1,summary.Train/loss,summary.Val/AP,summary.Val/AUROC,summary.Val/Balanced_Accuracy,summary.Val/F1,summary.Val/loss,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.epoch,summary.lr-AdamW,summary.trainer/global_step,summary.val_ConfusionMatrix_absolute,summary.val_ConfusionMatrix_normalized,metrics.Test_AUROC,metrics.Val_AUROC,metrics.Test_AP,metrics.Val_AP,metrics.Test_F1,metrics.Val_F1,metrics.Test_Balanced_Accuracy,metrics.Val_Balanced_Accuracy,metrics.epoch,config.time_dim,config.dropout_rate,config.freeze_encoder,config.learned_sinusoidal_dim,config.gradient_clip_val,config.use_brainiac_preprocessing,config.chpt_path,config.pretrained_encoder_path
7245873880.81240-d794859f-010c,resenc_pretrained_flair_2025-08-02_09-22-01,finished,2025-08-02T09:22:38Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245873880.81240-d794859f-010c,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.6201355457305908,0.6868131756782532,0.5613552927970886,0.5661700367927551,0.6420438289642334,0.941292643547058,0.9528688192367554,0.8580765724182129,0.8833001255989075,0.4169652760028839,0.7601754069328308,0.8385900259017944,0.6277056336402893,0.6441539525985718,0.5693476796150208,20982,1000,1754147538.086727,{'runtime': 20982},200,7.615242180436517e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_d044d55a253362cc9773.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_e9b38cac1771374e12f7.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6868131756782532,0.8385900259017944,0.6201355457305908,0.7601754069328308,0.5661700367927551,0.6441539525985718,0.5613552927970886,0.6277056336402893,200,,,,,,,,
7245873159.78725-59af5a28-9143,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-32-23,finished,2025-08-02T09:32:59Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_MDAE pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245873159.78725-59af5a28-9143,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7909547090530396,0.8327228426933289,0.7866300344467163,0.7628575563430786,0.5365962982177734,0.997562289237976,0.9987281560897828,0.9486644864082336,0.9626227617263794,0.35737884044647217,0.736670732498169,0.8005565404891968,0.6818181872367859,0.7043478488922119,0.5705785751342773,21139,1000,1754148318.5385022,{'runtime': 21139},200,7.615242180436517e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_36be37f80b1439f9d1cd.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_eca6aca05a45aafbb0a6.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8327228426933289,0.8005565404891968,0.7909547090530396,0.736670732498169,0.7628575563430786,0.7043478488922119,0.7866300344467163,0.6818181872367859,200,,,,,,,,
7245828586.06023-aa10011c-dcee,resenc_time_conditioned_pretrained_flair_2025-08-02_21-55-22,finished,2025-08-02T21:56:21Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_TIME_CONDITIONED pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245828586.06023-aa10011c-dcee,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6544837355613708,0.7332112193107605,0.5,0.4406779706478119,0.5737513303756714,0.8380805253982544,0.8708310127258301,0.7282363176345825,0.7545084953308105,0.4911110997200012,0.6983852386474609,0.7272727489471436,0.6212121248245239,0.634782612323761,0.5567719340324402,17811,1000,1754189590.7610097,{'runtime': 17811},200,7.615242180436517e-09,14800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_fb249df576a33904119b.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_c43ec926038feda8ef5c.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7332112193107605,0.7272727489471436,0.6544837355613708,0.6983852386474609,0.4406779706478119,0.634782612323761,0.5,0.6212121248245239,200,256.0,0.5,False,64.0,,,,
7245826054.15079-a9e3538c-9163,resenc_time_conditioned_pretrained_flair_2025-08-02_22-38-02,finished,2025-08-02T22:39:39Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_TIME_CONDITIONED pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245826054.15079-a9e3538c-9163,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6813535690307617,0.7408424615859985,0.5650182962417603,0.5650867223739624,0.5711264610290527,0.9125057458877563,0.9404324293136596,0.8843979835510254,0.8938866853713989,0.4230118691921234,0.766422688961029,0.7903525233268738,0.6363636255264282,0.6666666865348816,0.5534431338310242,19157,1000,1754193535.631555,{'runtime': 19157},200,4.5691453082619125e-09,14800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_c9e18f8fecf211c08d97.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_26ef3ea9948398743059.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7408424615859985,0.7903525233268738,0.6813535690307617,0.766422688961029,0.5650867223739624,0.6666666865348816,0.5650182962417603,0.6363636255264282,200,256.0,0.5,False,64.0,,,,
7245823844.64757-9458de69-01c2,resenc_time_conditioned_pretrained_flair_2025-08-02_23-14-38,finished,2025-08-02T23:15:55Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_TIME_CONDITIONED pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245823844.64757-9458de69-01c2,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.7360278367996216,0.8180707693099976,0.7152014970779419,0.7077922224998474,0.5359289646148682,0.9676274657249452,0.9782363176345824,0.9115672707557678,0.9296778440475464,0.3827974200248718,0.8308560848236084,0.8546691536903381,0.6948052048683167,0.7267149686813354,0.5206983089447021,19185,1000,1754195737.3824892,{'runtime': 19185},200,1.5230484360873043e-09,14800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_95d6ccbff27e31297656.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_a94703919ecb71418072.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8180707693099976,0.8546691536903381,0.7360278367996216,0.8308560848236084,0.7077922224998474,0.7267149686813354,0.7152014970779419,0.6948052048683167,200,256.0,0.5,False,64.0,,,,
7245819738.94184-bc078417-bc19,resenc_time_conditioned_pretrained_flair_2025-08-03_02-06-42,finished,2025-08-03T02:07:31Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_TIME_CONDITIONED pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245819738.94184-bc078417-bc19,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.5302366614341736,0.54334557056427,0.5,0.4406779706478119,0.5855098962783813,0.7705801129341125,0.855002760887146,0.656620979309082,0.6832295656204224,0.5047769546508789,0.7656813859939575,0.8070501089096069,0.6515151262283325,0.6695652008056641,0.5274225473403931,17846,1000,1754204698.5402727,{'runtime': 17846},200,6.092193744349217e-09,14800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_f83ba881fe20caf3965c.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_71b7d905e64a8200b1a7.png'], 'format': 'png', 'height': 800, 'width': 800}",0.54334557056427,0.8070501089096069,0.5302366614341736,0.7656813859939575,0.4406779706478119,0.6695652008056641,0.5,0.6515151262283325,200,256.0,0.5,False,64.0,,,,
7245739010.58543-00482010-b911,resenc_pretrained_flair_2025-08-03_22-49-00,finished,2025-08-03T22:50:09Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245739010.58543-00482010-b911,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.6904329061508179,0.7133699655532837,0.5,0.4406779706478119,0.5811421871185303,0.8764045238494873,0.917184829711914,0.8516110777854919,0.86931312084198,0.43781742453575134,0.7378031015396118,0.8070501089096069,0.6428571343421936,0.6453186273574829,0.5549545288085938,16335,1000,1754277743.398695,{'runtime': 16335},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_5696ffdcc503477e4d9b.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_497a08a6e2124c4b2007.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7133699655532837,0.8070501089096069,0.6904329061508179,0.7378031015396118,0.4406779706478119,0.6453186273574829,0.5,0.6428571343421936,200,,,,,,,,
7245697046.03791-9c08c73e-2e8d,resenc_SwinUNETR_pretrained_flair_2025-08-04_10-28-48,finished,2025-08-04T10:29:58Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_SWINUNETR pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245697046.03791-9c08c73e-2e8d,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.8925407528877258,0.8913308382034302,0.807692289352417,0.8243831396102905,0.4597334861755371,1.0,1.0,0.9918032884597778,0.9947924613952636,0.3287511169910431,0.8197152614593506,0.8497216701507568,0.7597402334213257,0.783443808555603,0.5306538343429565,16911,1000,1754320307.3957996,{'runtime': 16911},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_0b94fe73a37a2143393a.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_895e116766810f822f1a.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8913308382034302,0.8497216701507568,0.8925407528877258,0.8197152614593506,0.8243831396102905,0.783443808555603,0.807692289352417,0.7597402334213257,200,,,,,,,,
7245696200.55049-6603ed34-13d7,resenc_VoCo_pretrained_flair_2025-08-04_10-42-01,finished,2025-08-04T10:42:35Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_VOCO pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245696200.55049-6603ed34-13d7,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,0.2,0.7545195817947388,0.817460298538208,0.5,0.4406779706478119,0.5544579029083252,0.9923217296600342,0.9926512241363524,0.9836065769195556,0.989520788192749,0.33700457215309143,0.73127281665802,0.7637600898742676,0.6406926512718201,0.6638719439506531,0.6119164228439331,20523,1000,1754324677.1709058,{'runtime': 20523},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_484e50d0a8f4b1424969.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_5b33f251c7d4c387722e.png'], 'format': 'png', 'height': 800, 'width': 800}",0.817460298538208,0.7637600898742676,0.7545195817947388,0.73127281665802,0.4406779706478119,0.6638719439506531,0.5,0.6406926512718201,200,,,,,,,,
7245695430.31294-e9bb0dfa-6250,resenc_SimCLR_pretrained_flair_2025-08-04_10-54-46,finished,2025-08-04T10:55:21Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_SIMCLR pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245695430.31294-e9bb0dfa-6250,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.7647788524627686,0.8107447624206543,0.6776556968688965,0.7131543159484863,0.5436307787895203,0.9716491103172302,0.9781656265258788,0.9219191670417786,0.9404966235160828,0.3798102438449859,0.8333948254585266,0.8911564350128174,0.7186146974563599,0.7509077787399292,0.5094112753868103,21000,1000,1754325920.552872,{'runtime': 21000},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_6155b2d4e4f09ebd1c77.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_e186c5d6e8d616da83d7.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8107447624206543,0.8911564350128174,0.7647788524627686,0.8333948254585266,0.7131543159484863,0.7509077787399292,0.6776556968688965,0.7186146974563599,200,,,,,,,,
7245694640.56204-0e086769-5296,resenc_MG_pretrained_flair_2025-08-04_11-13-29,finished,2025-08-04T11:14:04Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_MG pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245694640.56204-0e086769-5296,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,0.749038577079773,0.8342490792274475,0.7152014970779419,0.7077922224998474,0.5299729704856873,0.993151605129242,0.9918032884597778,0.9918032884597778,0.9947924613952636,0.33333319425582886,0.7573226690292358,0.8064316511154175,0.6645021438598633,0.6902769804000854,0.5813376903533936,21353,1000,1754327396.2580926,{'runtime': 21353},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_24dc9496234b3f400c48.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_a2d84702d3478a59bb15.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8342490792274475,0.8064316511154175,0.749038577079773,0.7573226690292358,0.7077922224998474,0.6902769804000854,0.7152014970779419,0.6645021438598633,200,,,,,,,,
7245693087.18566-302218a2-f65f,resenc_VF_pretrained_flair_2025-08-04_11-46-11,finished,2025-08-04T11:46:47Z,july_stratified_ucsf_pdgm_idh_classification_single_flair,Stratified RESENC_VF pretrained on ucsf_pdgm idh_classification with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245693087.18566-302218a2-f65f,flair,ucsf_pdgm_idh_classification,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,0.7671892642974854,0.7954822778701782,0.716117262840271,0.6586207151412964,0.6488374471664429,0.9934704899787904,0.994347095489502,0.9672131538391112,0.9787773489952089,0.3459514379501343,0.7493311166763306,0.8280767202377319,0.6926407217979431,0.7061958909034729,0.5875595808029175,21957,1000,1754329963.8110688,{'runtime': 21957},200,6.092193744349217e-09,7400,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_ab62a68764920d205a80.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_fdc334535c6d8cb0faed.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7954822778701782,0.8280767202377319,0.7671892642974854,0.7493311166763306,0.6586207151412964,0.7061958909034729,0.716117262840271,0.6926407217979431,200,,,,,,,,
