run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245824420.45840-e114161b-dfb1,resenc_time_conditioned_pretrained_t1c_2025-08-02_23-11-35,finished,2025-08-02T23:12:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245824420.45840-e114161b-dfb1,,06866873-24a2-4a11-a01e-2e6a44691b44,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,1.0,1.0,0.995726466178894,0.9955710172653198,0.3343988358974457,0.9819056987762452,0.9805959463119508,0.908177375793457,0.9078788161277772,0.4611197113990784,14673.0,1000,1754191036.1044476,200,1.5230484360873043e-09,11400,0.7484314441680908,0.7425675392150879,0.6689189076423645,0.6553030014038086,0.8370860815048218,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245820310.43466-45479709-f2ff,resenc_time_conditioned_pretrained_t1c_2025-08-03_01-02-49,finished,2025-08-03T00:20:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245820310.43466-45479709-f2ff,,d93dfddc-7b30-4d43-a87c-23214bbd0011,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,1.0,1.0,0.995726466178894,0.9955710172653198,0.3336327373981476,0.9698213934898376,0.9740124940872192,0.9480249881744384,0.9473684430122375,0.39611461758613586,15324.0,1000,1754198244.136734,200,6.092193744349217e-09,11400,0.6720889806747437,0.658108115196228,0.5564188957214355,0.5125700831413269,0.943560004234314,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245741030.02175-971e1ba7-a1fe,dinov2_pretrained_t1c_2025-08-03_22-20-12,finished,2025-08-03T22:20:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245741030.02175-971e1ba7-a1fe,,a2d6cb1b-5cac-436d-9352-69e216bfa457,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.9655054807662964,0.9631459712982178,0.8572884798049927,0.8578616380691528,0.4590970575809479,0.6216729879379272,0.6541926860809326,0.6670131683349609,0.6611378788948059,0.7352933287620544,17605.0,1000,1754277237.2117949,200,6.092193744349217e-09,22600,0.6271999478340149,0.6141891479492188,0.6229729652404785,0.5722222328186035,0.7911069989204407,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,,
7245739147.74965-56ec5a07-9587,resenc_pretrained_t1c_2025-08-03_22-46-45,finished,2025-08-03T22:47:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245739147.74965-56ec5a07-9587,,2d27350c-1a05-4f2e-b02b-e85dd939ab2c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3288439214229584,0.9474211931228638,0.961191952228546,0.9615384340286256,0.9605194330215454,0.38087373971939087,14115.0,1000,1754275389.226033,200,6.092193744349217e-09,5800,0.5679668188095093,0.5577702522277832,0.6614865064620972,0.6181818246841431,0.9545398354530334,,,,,,,,,,,,,,,,,,,,,,,,,,
7245739496.66808-61ca2dfb-4c72,mri_core_pretrained_t1c_2025-08-03_22-48-07,finished,2025-08-03T22:48:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245739496.66808-61ca2dfb-4c72,,ebd1fab6-dadd-4979-969b-32adc69a6e49,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.8714951276779175,0.8736767768859863,0.770877480506897,0.769911527633667,0.552351176738739,0.790855348110199,0.7789327502250671,0.6638946533203125,0.6420289874076843,0.6436156630516052,13040.0,500,1754274357.91746,100,3.854818796385494e-08,11300,0.7690877914428711,0.7749999761581421,0.5,0.3245614171028137,0.6932726502418518,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,,
7245719407.11037-66642712-c1dc,brainiac_pretrained_t1c_2025-08-04_04-15-29,finished,2025-08-04T04:15:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245719407.11037-66642712-c1dc,,1defe2cd-1c43-4607-86bc-3ff0498cb4ca,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.9996895790100098,0.999686360359192,0.9911393523216248,0.9911393523216248,0.3546048700809479,0.959455132484436,0.9563409686088562,0.8198198080062866,0.812544047832489,0.6575830578804016,13292.0,1000,1754294247.961851,200,4.5691453082619125e-09,11400,0.6527925729751587,0.6577702760696411,0.6239864826202393,0.564479649066925,1.733925700187683,,,,,,,,,,,,,,,,,,,,,,,,,,
7245719329.02572-e8b25dd6-7345,brainiac_scratch_t1c_2025-08-04_04-24-41,finished,2025-08-04T04:25:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245719329.02572-e8b25dd6-7345,,3cf599bb-473d-40a1-8314-c716f271c69f,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,,True,0.0,0.9852564334869384,0.9848663210868835,0.9468360543251038,0.9468360543251038,0.4192318618297577,0.9575103521347046,0.9563409090042114,0.8069993257522583,0.7984085083007812,0.5364460945129395,13942.0,1000,1754295448.6745236,200,4.5691453082619125e-09,11400,0.618248701095581,0.5709459185600281,0.5479729771614075,0.4551886916160583,1.0103864669799805,,,,,,,,,,,,,,,,,,,,,,,,,,
7245717948.82953-69e6d694-8122,brainmvp_pretrained_t1c_2025-08-04_04-42-51,finished,2025-08-04T04:43:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245717948.82953-69e6d694-8122,,58054c83-889a-4277-933b-18e9ae8a5554,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.9237768650054932,0.9234689474105836,0.8603073954582214,0.861396312713623,0.4916880130767822,0.7502037286758423,0.7616077661514282,0.6264726519584656,0.6144927740097046,0.7205356955528259,9789.0,1000,1754292388.059484,200,4.5691453082619125e-09,11400,0.7847051620483398,0.7797297239303589,0.5540540814399719,0.45154327154159546,0.7496103644371033,,,,,,,,,,,,,,,,,,,,,,,,,,
7245697201.29066-d10bff8f-0fdd,resenc_SwinUNETR_pretrained_t1c_2025-08-04_10-25-21,finished,2025-08-04T10:25:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245697201.29066-d10bff8f-0fdd,,eaaa1957-5005-4633-91b7-903739449c9e,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.32606804370880127,0.9926882982254028,0.9923770427703856,0.9608454704284668,0.9605194330215454,0.38194388151168823,13927.0,1000,1754317084.7537303,200,6.092193744349217e-09,5800,0.9217389822006226,0.9304053783416748,0.5,0.34188035130500793,0.6863300800323486,,,,,,,,,,,,,,,,,,,,,,,,,,
7245696343.70940-77282aa9-6808,resenc_VoCo_pretrained_t1c_2025-08-04_10-39-23,finished,2025-08-04T10:39:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245696343.70940-77282aa9-6808,,62126265-294e-4eff-8f1c-3782bf484c17,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3255429267883301,0.9874098896980286,0.9868329763412476,0.9608454704284668,0.9605194330215454,0.3936154842376709,16489.0,1000,1754320484.903144,200,6.092193744349217e-09,5800,0.976402997970581,0.9760135412216188,0.5,0.34188035130500793,0.6869876384735107,,,,,,,,,,,,,,,,,,,,,,,,,,
7245695576.30911-3fca8b21-df75,resenc_SimCLR_pretrained_t1c_2025-08-04_10-56-22,finished,2025-08-04T10:57:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245695576.30911-3fca8b21-df75,,090846e3-afc8-4191-980c-849dae0f1af5,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.325714647769928,0.997987985610962,0.9979209899902344,0.9743589758872986,0.9736841917037964,0.3629571199417114,18122.0,1000,1754323143.4252472,200,6.092193744349217e-09,5800,0.6111461520195007,0.5935810804367065,0.6239864826202393,0.564479649066925,0.9983876943588256,,,,,,,,,,,,,,,,,,,,,,,,,,
7245694801.01538-f12ce690-08a1,resenc_MG_pretrained_t1c_2025-08-04_11-12-53,finished,2025-08-04T11:13:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245694801.01538-f12ce690-08a1,,a0e5002d-e289-4b64-8d8c-93a10a156647,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3259809911251068,0.980622410774231,0.979902982711792,0.9487179517745972,0.9473319053649902,0.41908836364746094,17199.0,1000,1754323205.490046,200,6.092193744349217e-09,5800,0.6343671083450317,0.6317567825317383,0.6239864826202393,0.564479649066925,1.0037297010421753,,,,,,,,,,,,,,,,,,,,,,,,,,
7245693225.26619-7d6d82de-8cc1,resenc_VF_pretrained_t1c_2025-08-04_11-47-27,finished,2025-08-04T11:48:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245693225.26619-7d6d82de-8cc1,,42668ae2-5015-4cc7-b54e-8b8c1ced8383,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.32580435276031494,0.998653769493103,0.9986139535903932,0.9871795177459716,0.9868398308753968,0.3519446849822998,17469.0,1000,1754325552.4697216,200,6.092193744349217e-09,5800,0.5757306814193726,0.533108115196228,0.6229729652404785,0.5722222328186035,0.9930651783943176,,,,,,,,,,,,,,,,,,,,,,,,,,
7245609152.11757-4f592122-0889,resenc_pretrained_t1c_2025-08-05_10-53-28,finished,2025-08-05T10:54:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245609152.11757-4f592122-0889,,ae0a7536-8b49-4c45-a2e0-10d638f58cf9,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.32553425431251526,0.998653769493103,0.9986139535903932,0.9743589758872986,0.9736841917037964,0.3603517711162567,14462.0,1000,1754405737.4471056,200,2.2845726541309562e-09,5800,0.7230038642883301,0.7472972869873047,0.6604729890823364,0.6239826679229736,0.7864930033683777,,,,,,,,,,,,,,,,,,,,,,,,,,
7245608602.79339-d06dd6ff-c0e2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_11-08-21,finished,2025-08-05T11:08:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245608602.79339-d06dd6ff-c0e2,,edebbf9b-b7d3-4cf7-a49f-98062d083504,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,1.0,1.0,1.0,1.0,0.3341117799282074,0.9602617025375366,0.959805965423584,0.9074844121932985,0.907750964164734,0.45398879051208496,16883.0,1000,1754409019.6456993,200,2.2845726541309562e-09,5800,0.9227910041809082,0.945270299911499,0.5,0.34188035130500793,0.6394771933555603,,,,,,,,,,,,,,,,,,,,,,,,,,
7245607490.81640-280e2738-44bd,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_11-28-13,finished,2025-08-05T11:28:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245607490.81640-280e2738-44bd,,dede6d9d-fd93-4f7f-9c99-3a303a121b1c,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,1.0,1.0,1.0,1.0,0.3341117799282074,0.9602617025375366,0.959805965423584,0.9074844121932985,0.907750964164734,0.45398879051208496,17484.0,1000,1754410804.1072576,200,2.2845726541309562e-09,5800,0.9227910041809082,0.945270299911499,0.5,0.34188035130500793,0.6394771933555603,,,,,,,,,,,,,,,,,,,,,,,,,,
7245606963.76722-d39f3f9b-f1fa,resenc_SimCLR_pretrained_t1c_2025-08-05_11-28-52,finished,2025-08-05T11:29:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245606963.76722-d39f3f9b-f1fa,,259f2618-34e0-4662-af06-d9d7ba769af0,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3255681097507477,0.9878122210502625,0.9878724813461304,0.9480249881744384,0.9473684430122375,0.3982431888580322,16965.0,1000,1754410340.5833015,200,2.2845726541309562e-09,5800,0.6119171977043152,0.595608115196228,0.6739864945411682,0.6352040767669678,0.8490262627601624,,,,,,,,,,,,,,,,,,,,,,,,,,
7245606688.89355-0d543a9e-2c8c,resenc_time_conditioned_pretrained_t1c_2025-08-05_11-34-52,finished,2025-08-05T11:35:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245606688.89355-0d543a9e-2c8c,,92bda7ed-30e9-45e4-a1a4-9b8bcc484325,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,1.0,1.0,1.0,1.0,0.331406831741333,0.9790090322494508,0.9788634777069092,0.9487179517745972,0.9473319053649902,0.42164555191993713,17803.0,1000,1754411541.976828,200,2.2845726541309562e-09,11400,0.7142311334609985,0.7250000238418579,0.6094594597816467,0.5616161823272705,0.9341639876365662,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
