run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245826469.18316-aaa5a68f-696e,resenc_time_conditioned_pretrained_t1gd_2025-08-02_22-36-46,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncTimeConditioned,6e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4485554099082947,0.4773609936237335,,,,,0.4907134473323822,0.487142026424408,0.5347877740859985,0.5716962814331055,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245693525.71082-62938d03-7191,resenc_S3D_pretrained_t1gd_2025-08-04_11-30-19,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4484080076217651,0.4905442595481872,,,,,0.606574296951294,0.605425238609314,0.6782134771347046,0.6892162561416626,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245693499.17876-96145ddd-8666,resenc_S3D_pretrained_flair_2025-08-04_11-27-57,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.4640330076217651,,0.4613810777664184,0.4445754885673523,0.4764993488788605,,,,,0.5984669923782349,0.5983582139015198,0.6758549213409424,0.6864987015724182,pretrained | model_ResEncoder_Classifier | mod_flair | timestamped
7245193167.80606-38a91dcf-d37a,brainiac_pretrained_t1_2025-08-10_06-29-33,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4432488083839417,0.4788168668746948,,,,,0.4718455076217651,0.4697368144989013,0.4212853908538818,0.4482185542583465,pretrained | timestamped
7245718332.44935-ef87e426-1dbc,brainiac_pretrained_flair_2025-08-04_04-38-18,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4416273534297943,0.4686596989631653,,,,,0.5470224022865295,0.5458140969276428,0.5966981053352356,0.601836085319519,pretrained | mod_flair | timestamped
7245464923.07738-31d55d80-2a98,eva_simmim_pretrained_t1_2025-08-07_15-23-25,july_stratified_upenn_gbm_survival_1year_single_t1,T1,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4395636916160583,0.4776021540164947,,,,,0.5952240228652954,0.59375,0.6046580076217651,0.578999400138855,pretrained | model_Eva_MAE | timestamped
7245820118.90442-859bc88a-3c7f,resenc_time_conditioned_pretrained_flair_2025-08-03_00-17-02,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,ResEncTimeConditioned,8e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4332252144813537,0.4752019643783569,,,,,0.5860849022865295,0.5860849022865295,0.6628832817077637,0.658126711845398,pretrained | model_ResEncTimeConditioned | mod_flair | timestamped
7245971127.39371-0e9c16da-fc7c,brainmvp_pretrained_t1_2025-08-01_06-27-21,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainmvp,0.0001,1.0,100.0,100.0,0.4771521091461181,,0.442307710647583,0.4311615824699402,0.4750592410564422,,,,,0.5,0.3535911738872528,0.3892983496189117,0.4463445544242859,pretrained | timestamped
7245193154.07245-86f8753b-61c3,brainiac_scratch_t1_2025-08-10_06-29-12,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4305719137191773,0.4556035995483398,,,,,0.5316922068595886,0.5196480751037598,0.5592570304870605,0.5571753978729248,scratch | timestamped
7245521942.89170-2689d970-b401,eva_mdae_pretrained_t1_2025-08-06_11-07-41,july_stratified_upenn_gbm_survival_1year_single_t1,T1,Eva_MAE,5e-05,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4302771389484405,0.4806310534477234,,,,,0.645636796951294,0.6458472013473511,0.6522700786590576,0.6467918753623962,pretrained | model_Eva_MAE | timestamped
7245464858.48353-2c5b6b93-4993,eva_mdae_pretrained_flair_2025-08-07_02-57-55,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4286556541919708,0.4704526364803314,,,,,0.4938089549541473,0.3661717474460602,0.6079009771347046,0.5894914865493774,pretrained | model_Eva_MAE | mod_flair | timestamped
7245738694.41554-7725ddd5-735c,resenc_pretrained_t1_2025-08-03_23-00-13,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncoder_Classifier,8e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4248231053352356,0.4595358371734619,,,,,0.5812205076217651,0.5808955430984497,0.6002358198165894,0.5971571207046509,pretrained | model_ResEncoder_Classifier | timestamped
7245717477.59424-d5a1d512-a17f,brainmvp_pretrained_t1_2025-08-04_04-47-19,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainmvp,6e-05,1.0,200.0,200.0,0.5,,0.3117647171020508,0.4156839549541473,0.4466059505939483,,,,,0.5,0.3117647171020508,0.4178950488567352,0.4663814902305603,pretrained | timestamped
7245521901.15648-fd250e8d-5f25,eva_mdae_pretrained_t2_2025-08-06_11-06-54,july_stratified_upenn_gbm_survival_1year_single_t2,T2,Eva_MAE,5e-05,2.0,200.0,200.0,0.4058077931404114,,0.4059165418148041,0.4121462106704712,0.4608345627784729,,,,,0.614386796951294,0.6135779619216919,0.6739386320114136,0.6662511825561523,pretrained | model_Eva_MAE | mod_t2 | timestamped
7245740514.64310-e873f2ee-72da,dinov2_pretrained_t1gd_2025-08-03_22-30-29,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,dinov2,8e-05,4.0,50.0,200.0,0.5,,0.3117647171020508,0.4046285152435303,0.4713752865791321,,,,,0.5,0.3535911738872528,0.5980247259140015,0.6057651042938232,pretrained | mod_t1gd | timestamped
7245883848.23868-02d213d0-7ed5,resenc_time_conditioned_pretrained_t1gd_2025-08-02_06-38-05,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncTimeConditioned,6e-05,4.0,200.0,39.0,,,,,,,,,,0.5,0.3535911738872528,0.442806601524353,0.4716906547546386,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245828962.12227-54d907c3-c8ee,resenc_time_conditioned_pretrained_flair_2025-08-02_21-48-52,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,unknown,,,,,,,,,,,,,,,,,,pretrained | model_unknown | mod_flair | timestamped
