run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245693087.18566-302218a2-f65f,resenc_VF_pretrained_flair_2025-08-04_11-46-11,finished,2025-08-04T11:46:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245693087.18566-302218a2-f65f,,a158ad4b-7a56-4f81-96c1-3d79a81fe5ef,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,21957.0,,,,,,,,,,,,,,0.7671892642974854,0.7954822778701782,0.716117262840271,0.6586207151412964,0.6488374471664429,0.9934704899787904,0.994347095489502,0.9672131538391112,0.9787773489952089,0.3459514379501343,0.7493311166763306,0.8280767202377319,0.6926407217979431,0.7061958909034729,0.5875595808029175,1000.0,1754329963.8110688,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245608601.12079-ab6e2eb0-a050,resenc_pretrained_flair_2025-08-05_11-08-29,finished,2025-08-05T11:09:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245608601.12079-ab6e2eb0-a050,,d1bc3ce3-098b-4882-b7cf-b71414b42b33,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,20930.0,,,,,,,,,,,,,,0.7825479507446289,0.8336385488510132,0.5,0.4406779706478119,0.517077624797821,0.9077990055084229,0.9311405420303344,0.8843979835510254,0.8938866853713989,0.4412365853786469,0.7221203446388245,0.7473716735839844,0.7056276798248291,0.7277777791023254,0.5420843362808228,1000.0,1754413072.2888007,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245608465.55167-aeef3717-d9d8,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-05_11-11-34,finished,2025-08-05T11:12:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245608465.55167-aeef3717-d9d8,,55a1607f-6eb7-4534-b9fc-f1ca85a21361,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20706.0,,,,,,,,,,,,,,0.7492889165878296,0.7722833156585693,0.6520146727561951,0.6702892184257507,0.5582980513572693,0.999858558177948,0.9999293088912964,0.9918032884597778,0.9947924613952636,0.343111515045166,0.8555132150650024,0.8744588494300842,0.7489177584648132,0.7864923477172852,0.48272842168807983,1000.0,1754413034.048054,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245608029.80717-c0a0f8cd-3e24,resenc_multimodal_mm_mdae_pretrained_pretrained_flair_2025-08-05_11-19-14,finished,2025-08-05T11:19:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245608029.80717-c0a0f8cd-3e24,,812aef89-b72d-4a1b-85e1-1d5d3e01f3d2,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,21380.0,,,,,,,,,,,,,,0.7742718458175659,0.8064713478088379,0.6602563858032227,0.6970006227493286,0.5392853617668152,1.0,1.0,0.9918032884597778,0.9947924613952636,0.34341761469841003,0.7719095945358276,0.7847867012023926,0.701298713684082,0.7385671138763428,0.5483784079551697,1000.0,1754414160.0901003,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245607782.30857-9498d99e-4898,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-05_11-23-42,finished,2025-08-05T11:24:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245607782.30857-9498d99e-4898,,35d832a5-aaf6-4bc5-a810-f2e4de6e657f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,21016.0,,,,,,,,,,,,,,0.7492889165878296,0.7722833156585693,0.6520146727561951,0.6702892184257507,0.5582980513572693,0.999858558177948,0.9999293088912964,0.9918032884597778,0.9947924613952636,0.343111515045166,0.8555132150650024,0.8744588494300842,0.7489177584648132,0.7864923477172852,0.48272842168807983,1000.0,1754414072.0130494,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245607617.82139-7d8f0354-785b,resenc_time_conditioned_pretrained_flair_2025-08-05_11-25-53,finished,2025-08-05T11:26:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245607617.82139-7d8f0354-785b,,171b5d36-d47d-4822-ad3d-91b5ac8565aa,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,21537.0,,,,,,,,,,False,256.0,0.5,64.0,0.7222791910171509,0.773809552192688,0.5,0.4406779706478119,0.571372389793396,0.9559173583984376,0.9675664305686952,0.9068329334259032,0.9068329334259032,0.40533044934272766,0.7233970761299133,0.698515772819519,0.6536796689033508,0.6851405501365662,0.5592812895774841,1000.0,1754414732.737015,200.0,2.2845726541309562e-09,14800.0,,,,,,,,,,,,
7245607215.09260-2a6a564b-3a6e,resenc_VoCo_pretrained_flair_2025-08-05_11-25-32,finished,2025-08-05T11:26:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245607215.09260-2a6a564b-3a6e,,60ce2521-9564-4ada-8692-44916d8e32a9,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,16857.0,,,,,,,,,,,,,,0.7818626761436462,0.8296703100204468,0.6996337175369263,0.7174752354621887,0.5534248352050781,1.0,1.0,1.0,1.0,0.3260478973388672,0.8118257522583008,0.8531230688095093,0.7186146974563599,0.7509077787399292,0.5481360554695129,1000.0,1754410058.4545984,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606953.04708-5c7c05cf-a0ff,resenc_multimodal_mm_mdae_pretrained_pretrained_flair_2025-08-05_11-29-00,finished,2025-08-05T11:29:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245606953.04708-5c7c05cf-a0ff,,f69b0e6e-aacb-423a-8e5a-5df3614b9cd0,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20829.0,,,,,,,,,,,,,,0.7492889165878296,0.7722833156585693,0.6520146727561951,0.6702892184257507,0.5582980513572693,0.999858558177948,0.9999293088912964,0.9918032884597778,0.9947924613952636,0.343111515045166,0.8555132150650024,0.8744588494300842,0.7489177584648132,0.7864923477172852,0.48272842168807983,1000.0,1754414194.2508414,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606826.89260-873bad31-92cf,resenc_SimCLR_pretrained_flair_2025-08-05_11-31-24,finished,2025-08-05T11:32:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245606826.89260-873bad31-92cf,,3d0019ec-0cae-47bd-99fe-1c02a3ed1470,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,20907.0,,,,,,,,,,,,,,0.7286480069160461,0.8113553524017334,0.7280219793319702,0.7280219793319702,0.5260903835296631,0.9908470511436462,0.9908140301704408,0.9672131538391112,0.9787773489952089,0.3494151830673218,0.8285632133483887,0.8497216701507568,0.7251082062721252,0.7631530165672302,0.5235753059387207,1000.0,1754414424.4788997,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606380.17878-3f05b29b-75f5,resenc_VF_pretrained_flair_2025-08-05_11-53-20,finished,2025-08-05T11:53:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245606380.17878-3f05b29b-75f5,,1d4bc2eb-e684-404d-81e6-bb9f466b6317,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,22913.0,,,,,,,,,,,,,,0.741777241230011,0.8162393569946289,0.7847985029220581,0.739199161529541,0.5525341629981995,0.998249650001526,0.9990107417106628,0.9672131538391112,0.9787773489952089,0.34220442175865173,0.7762009501457214,0.8317872285842896,0.7770562767982483,0.7919321060180664,0.5415488481521606,1000.0,1754417746.9506693,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606133.23844-78b7be53-7594,resenc_time_conditioned_pretrained_flair_2025-08-05_15-29-56,finished,2025-08-05T15:30:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245606133.23844-78b7be53-7594,,9d77afd7-2281-4496-ae2d-a2558f3ef093,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,21209.0,,,,,,,,,,False,256.0,0.5,64.0,0.7280375957489014,0.8009767532348633,0.6346153616905212,0.6545454263687134,0.5404043197631836,0.9821595549583436,0.9809214472770692,0.9667891263961792,0.9639853239059448,0.36492761969566345,0.665900707244873,0.7087198495864868,0.6645021438598633,0.6902769804000854,0.593101978302002,1000.0,1754429052.1275425,200.0,2.2845726541309562e-09,14800.0,,,,,,,,,,,,
7245605979.81156-b9dc8fef-a809,resenc_SwinUNETR_pretrained_flair_2025-08-05_16-07-04,finished,2025-08-05T16:07:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245605979.81156-b9dc8fef-a809,,21d44d59-0524-4f1e-916f-f69856e03bfe,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,20837.0,,,,,,,,,,,,,,0.758808970451355,0.7899878025054932,0.680402934551239,0.6867088675498962,0.534113347530365,1.0,1.0,0.9918032884597778,0.9947924613952636,0.3311345875263214,0.7640970945358276,0.8119975328445435,0.6883116960525513,0.7153232097625732,0.5631995797157288,1000.0,1754430897.1361556,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245589619.89696-ca2c3e8a-f587,resenc_pretrained_flair_2025-08-05_16-25-10,finished,2025-08-05T16:25:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245589619.89696-ca2c3e8a-f587,,39f5ad07-2397-47ec-ae6e-5f087c28ec2e,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,17333.0,,,,,,,,,,,,,,0.6743283271789551,0.7173382043838501,0.5,0.4406779706478119,0.5695760250091553,0.8211047649383545,0.8926299810409546,0.774413526058197,0.7760775089263916,0.48268070816993713,0.7752866744995117,0.8132343888282776,0.6558441519737244,0.6638902425765991,0.5389439463615417,900.0,1754428482.636392,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245589204.36544-34917788-71ac,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-05_16-30-48,finished,2025-08-05T16:31:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245589204.36544-34917788-71ac,,f3f56ad1-0626-4ff9-aa63-f6799eca1116,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,17589.0,,,,,,,,,,,,,,0.7287030220031738,0.7496947646141052,0.6346153616905212,0.6545454263687134,0.586492121219635,0.9957491159439088,0.9980921745300292,0.9874929189682008,0.9845651388168336,0.3605066239833832,0.7716349363327026,0.8453927040100098,0.5627705454826355,0.5670682787895203,0.5741177201271057,900.0,1754429072.422917,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588767.82112-9c140c02-80e8,resenc_multimodal_mm_mdae_pretrained_pretrained_flair_2025-08-05_16-33-13,finished,2025-08-05T16:33:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245588767.82112-9c140c02-80e8,,95794cba-6b70-4e53-8889-c20b690393fd,t-jiachentu,False,0,Classification,180,False,ResEncoderMultiModal_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,15549.0,,,,,,,,,,,,,,0.7210885286331177,0.7930402755737305,0.5476190447807312,0.532670795917511,0.5820461511611938,0.964120090007782,0.9672131538391112,0.9012153744697572,0.9188590049743652,0.39523282647132874,0.7472662329673767,0.7999382019042969,0.6645021438598633,0.6902769804000854,0.575681746006012,900.0,1754427182.8123324,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588337.57555-4fae6818-dc9b,resenc_time_conditioned_pretrained_flair_2025-08-05_16-49-43,finished,2025-08-05T16:50:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245588337.57555-4fae6818-dc9b,,0f68c782-8fdd-460e-8d51-5985b1d9c35c,t-jiachentu,False,0,Classification,180,False,ResEncTimeConditioned,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,17136.0,,,,,,,,,,False,256.0,0.5,64.0,0.764191210269928,0.8214285373687744,0.6538461446762085,0.6857143044471741,0.5273023843765259,0.9191689491271972,0.9172908067703248,0.8559213876724243,0.8785789608955383,0.4240211248397827,0.8049167394638062,0.8559060096740723,0.7424242496490479,0.7739130258560181,0.5064338445663452,900.0,1754429791.558814,180.0,6.746583127731344e-09,13320.0,,,,,,,,,,,,
7245587911.22678-1a51d887-aedb,resenc_VoCo_pretrained_flair_2025-08-05_16-52-13,finished,2025-08-05T16:52:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245587911.22678-1a51d887-aedb,,f7d3fe06-fd60-46e9-90e1-32b1e8aca154,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,17842.0,,,,,,,,,,,,,,0.8641842603683472,0.9004883766174316,0.8424908518791199,0.8366091251373291,0.4554806649684906,0.9957677125930786,0.997456192970276,0.9710994958877563,0.9739625453948976,0.34517109394073486,0.7503955364227295,0.8147804737091064,0.7121211886405945,0.739130437374115,0.5569978952407837,900.0,1754430613.0163982,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
